Month,Group,Keyword,SearchIndex
2024-11,Kfood,bibimbap,25.0
2024-12,Kfood,bibimbap,26.0
2025-01,Kfood,bibimbap,25.0
2025-02,Kfood,bibimbap,24.0
2025-03,Kfood,bibimbap,23.0
2025-04,Kfood,bibimbap,23.0
2025-05,Kfood,bibimbap,26.0
2025-06,Kfood,bibimbap,27.0
2025-07,Kfood,bibimbap,29.0
2025-08,Kfood,bibimbap,25.0
2025-09,Kfood,bibimbap,21.0
2025-10,Kfood,bibimbap,21.0
2015-01,Kfood,bulgogi,32.0
2015-02,Kfood,bulgogi,39.0
2015-03,Kfood,bulgogi,26.0
2015-04,Kfood,bulgogi,22.0
2015-05,Kfood,bulgogi,28.0
2015-06,Kfood,bulgogi,20.0
2015-07,Kfood,bulgogi,24.0
2015-08,Kfood,bulgogi,33.0
2015-09,Kfood,bulgogi,34.0
2015-10,Kfood,bulgogi,27.0
2015-11,Kfood,bulgogi,26.0
2015-12,Kfood,bulgogi,33.0
2016-01,Kfood,bulgogi,33.0
2016-02,Kfood,bulgogi,31.0
2016-03,Kfood,bulgogi,34.0
2016-04,Kfood,bulgogi,38.0
2016-05,Kfood,bulgogi,38.0
2016-06,Kfood,bulgogi,44.0
2016-07,Kfood,bulgogi,52.0
2016-08,Kfood,bulgogi,39.0
2016-09,Kfood,bulgogi,49.0
2016-10,Kfood,bulgogi,43.0
2016-11,Kfood,bulgogi,40.0
2016-12,Kfood,bulgogi,39.0
2017-01,Kfood,bulgogi,47.0
2017-02,Kfood,bulgogi,37.0
2017-03,Kfood,bulgogi,61.0
2017-04,Kfood,bulgogi,44.0
2017-05,Kfood,bulgogi,51.0
2017-06,Kfood,bulgogi,43.0
2017-07,Kfood,bulgogi,53.0
2017-08,Kfood,bulgogi,41.0
2017-09,Kfood,bulgogi,49.0
2017-10,Kfood,bulgogi,44.0
2017-11,Kfood,bulgogi,37.0
2017-12,Kfood,bulgogi,36.0
2018-01,Kfood,bulgogi,44.0
2018-02,Kfood,bulgogi,45.0
2018-03,Kfood,bulgogi,40.0
2018-04,Kfood,bulgogi,36.0
2018-05,Kfood,bulgogi,40.0
2018-06,Kfood,bulgogi,37.0
2018-07,Kfood,bulgogi,39.0
2018-08,Kfood,bulgogi,43.0
2018-09,Kfood,bulgogi,41.0
2018-10,Kfood,bulgogi,45.0
2018-11,Kfood,bulgogi,44.0
2018-12,Kfood,bulgogi,39.0
2019-01,Kfood,bulgogi,47.0
2019-02,Kfood,bulgogi,49.0
2019-03,Kfood,bulgogi,48.0
2019-04,Kfood,bulgogi,45.0
2019-05,Kfood,bulgogi,45.0
2019-06,Kfood,bulgogi,46.0
2019-07,Kfood,bulgogi,50.0
2019-08,Kfood,bulgogi,57.0
2019-09,Kfood,bulgogi,56.0
2019-10,Kfood,bulgogi,52.0
2019-11,Kfood,bulgogi,53.0
2019-12,Kfood,bulgogi,51.0
2020-01,Kfood,bulgogi,55.0
2020-02,Kfood,bulgogi,55.0
2020-03,Kfood,bulgogi,62.0
2020-04,Kfood,bulgogi,96.0
2020-05,Kfood,bulgogi,100.0
2020-06,Kfood,bulgogi,88.0
2020-07,Kfood,bulgogi,85.0
2020-08,Kfood,bulgogi,86.0
2020-09,Kfood,bulgogi,73.0
2020-10,Kfood,bulgogi,68.0
2020-11,Kfood,bulgogi,67.0
2020-12,Kfood,bulgogi,69.0
2021-01,Kfood,bulgogi,73.0
2021-02,Kfood,bulgogi,66.0
2021-03,Kfood,bulgogi,65.0
2021-04,Kfood,bulgogi,68.0
2021-05,Kfood,bulgogi,66.0
2021-06,Kfood,bulgogi,69.0
2021-07,Kfood,bulgogi,76.0
2021-08,Kfood,bulgogi,66.0
2021-09,Kfood,bulgogi,65.0
2021-10,Kfood,bulgogi,64.0
2021-11,Kfood,bulgogi,60.0
2021-12,Kfood,bulgogi,58.0
2022-01,Kfood,bulgogi,68.0
2022-02,Kfood,bulgogi,61.0
2022-03,Kfood,bulgogi,56.0
2022-04,Kfood,bulgogi,59.0
2022-05,Kfood,bulgogi,56.0
2022-06,Kfood,bulgogi,56.0
2022-07,Kfood,bulgogi,63.0
2022-08,Kfood,bulgogi,55.0
2022-09,Kfood,bulgogi,72.0
2022-10,Kfood,bulgogi,65.0
2022-11,Kfood,bulgogi,59.0
2022-12,Kfood,bulgogi,58.0
2023-01,Kfood,bulgogi,63.0
2023-02,Kfood,bulgogi,59.0
2023-03,Kfood,bulgogi,58.0
2023-04,Kfood,bulgogi,58.0
2023-05,Kfood,bulgogi,54.0
2023-06,Kfood,bulgogi,59.0
2023-07,Kfood,bulgogi,58.0
2023-08,Kfood,bulgogi,55.0
2023-09,Kfood,bulgogi,61.0
2023-10,Kfood,bulgogi,58.0
2023-11,Kfood,bulgogi,60.0
2023-12,Kfood,bulgogi,55.0
2024-01,Kfood,bulgogi,65.0
2024-02,Kfood,bulgogi,61.0
2024-03,Kfood,bulgogi,61.0
2024-04,Kfood,bulgogi,58.0
2024-05,Kfood,bulgogi,57.0
2024-06,Kfood,bulgogi,53.0
2024-07,Kfood,bulgogi,52.0
2024-08,Kfood,bulgogi,50.0
2024-09,Kfood,bulgogi,55.0
2024-10,Kfood,bulgogi,51.0
2024-11,Kfood,bulgogi,53.0
2024-12,Kfood,bulgogi,51.0
2025-01,Kfood,bulgogi,67.0
2025-02,Kfood,bulgogi,58.0
2025-03,Kfood,bulgogi,57.0
2025-04,Kfood,bulgogi,55.0
2025-05,Kfood,bulgogi,59.0
2025-06,Kfood,bulgogi,58.0
2025-07,Kfood,bulgogi,69.0
2025-08,Kfood,bulgogi,60.0
2025-09,Kfood,bulgogi,63.0
2025-10,Kfood,bulgogi,54.0
2015-01,Kfood,galbi,64.0
2015-02,Kfood,galbi,64.0
2015-03,Kfood,galbi,74.0
2015-04,Kfood,galbi,75.0
2015-05,Kfood,galbi,75.0
2015-06,Kfood,galbi,57.0
2015-07,Kfood,galbi,61.0
2015-08,Kfood,galbi,71.0
2015-09,Kfood,galbi,73.0
2015-10,Kfood,galbi,64.0
2015-11,Kfood,galbi,70.0
2015-12,Kfood,galbi,70.0
2016-01,Kfood,galbi,86.0
2016-02,Kfood,galbi,82.0
2016-03,Kfood,galbi,85.0
2016-04,Kfood,galbi,85.0
2016-05,Kfood,galbi,79.0
2016-06,Kfood,galbi,55.0
2016-07,Kfood,galbi,74.0
2016-08,Kfood,galbi,78.0
2016-09,Kfood,galbi,76.0
2016-10,Kfood,galbi,74.0
2016-11,Kfood,galbi,67.0
2016-12,Kfood,galbi,63.0
2017-01,Kfood,galbi,70.0
2017-02,Kfood,galbi,66.0
2017-03,Kfood,galbi,72.0
2017-04,Kfood,galbi,80.0
2017-05,Kfood,galbi,91.0
2017-06,Kfood,galbi,69.0
2017-07,Kfood,galbi,100.0
2017-08,Kfood,galbi,72.0
2017-09,Kfood,galbi,73.0
2017-10,Kfood,galbi,87.0
2017-11,Kfood,galbi,83.0
2017-12,Kfood,galbi,83.0
2018-01,Kfood,galbi,75.0
2018-02,Kfood,galbi,63.0
2018-03,Kfood,galbi,57.0
2018-04,Kfood,galbi,55.0
2018-05,Kfood,galbi,51.0
2018-06,Kfood,galbi,46.0
2018-07,Kfood,galbi,51.0
2018-08,Kfood,galbi,51.0
2018-09,Kfood,galbi,46.0
2018-10,Kfood,galbi,46.0
2018-11,Kfood,galbi,44.0
2018-12,Kfood,galbi,49.0
2019-01,Kfood,galbi,47.0
2019-02,Kfood,galbi,53.0
2019-03,Kfood,galbi,64.0
2019-04,Kfood,galbi,69.0
2019-05,Kfood,galbi,55.0
2019-06,Kfood,galbi,68.0
2019-07,Kfood,galbi,58.0
2019-08,Kfood,galbi,54.0
2019-09,Kfood,galbi,53.0
2019-10,Kfood,galbi,52.0
2019-11,Kfood,galbi,48.0
2019-12,Kfood,galbi,57.0
2020-01,Kfood,galbi,51.0
2020-02,Kfood,galbi,47.0
2020-03,Kfood,galbi,39.0
2020-04,Kfood,galbi,40.0
2020-05,Kfood,galbi,36.0
2020-06,Kfood,galbi,50.0
2020-07,Kfood,galbi,51.0
2020-08,Kfood,galbi,56.0
2020-09,Kfood,galbi,50.0
2020-10,Kfood,galbi,55.0
2020-11,Kfood,galbi,55.0
2020-12,Kfood,galbi,52.0
2021-01,Kfood,galbi,52.0
2021-02,Kfood,galbi,50.0
2021-03,Kfood,galbi,49.0
2021-04,Kfood,galbi,53.0
2021-05,Kfood,galbi,54.0
2021-06,Kfood,galbi,58.0
2021-07,Kfood,galbi,48.0
2021-08,Kfood,galbi,47.0
2021-09,Kfood,galbi,46.0
2021-10,Kfood,galbi,47.0
2021-11,Kfood,galbi,45.0
2021-12,Kfood,galbi,41.0
2022-01,Kfood,galbi,40.0
2022-02,Kfood,galbi,40.0
2022-03,Kfood,galbi,45.0
2022-04,Kfood,galbi,31.0
2022-05,Kfood,galbi,49.0
2022-06,Kfood,galbi,57.0
2022-07,Kfood,galbi,51.0
2022-08,Kfood,galbi,50.0
2022-09,Kfood,galbi,53.0
2022-10,Kfood,galbi,47.0
2022-11,Kfood,galbi,59.0
2022-12,Kfood,galbi,75.0
2023-01,Kfood,galbi,65.0
2023-02,Kfood,galbi,56.0
2023-03,Kfood,galbi,60.0
2023-04,Kfood,galbi,52.0
2023-05,Kfood,galbi,68.0
2023-06,Kfood,galbi,62.0
2023-07,Kfood,galbi,55.0
2023-08,Kfood,galbi,54.0
2023-09,Kfood,galbi,48.0
2023-10,Kfood,galbi,49.0
2023-11,Kfood,galbi,49.0
2023-12,Kfood,galbi,49.0
2024-01,Kfood,galbi,64.0
2024-02,Kfood,galbi,51.0
2024-03,Kfood,galbi,32.0
2024-04,Kfood,galbi,37.0
2024-05,Kfood,galbi,43.0
2024-06,Kfood,galbi,47.0
2024-07,Kfood,galbi,55.0
2024-08,Kfood,galbi,53.0
2024-09,Kfood,galbi,44.0
2024-10,Kfood,galbi,41.0
2024-11,Kfood,galbi,41.0
2024-12,Kfood,galbi,39.0
2025-01,Kfood,galbi,37.0
2025-02,Kfood,galbi,33.0
2025-03,Kfood,galbi,23.0
2025-04,Kfood,galbi,41.0
2025-05,Kfood,galbi,43.0
2025-06,Kfood,galbi,41.0
2025-07,Kfood,galbi,38.0
2025-08,Kfood,galbi,35.0
2025-09,Kfood,galbi,33.0
2025-10,Kfood,galbi,37.0
2015-01,Kfood,jajangmyeon,9.0
2015-02,Kfood,jajangmyeon,15.0
2015-03,Kfood,jajangmyeon,15.0
2015-04,Kfood,jajangmyeon,16.0
2015-05,Kfood,jajangmyeon,14.0
2015-06,Kfood,jajangmyeon,32.0
2015-07,Kfood,jajangmyeon,24.0
2015-08,Kfood,jajangmyeon,21.0
2015-09,Kfood,jajangmyeon,23.0
2015-10,Kfood,jajangmyeon,18.0
2015-11,Kfood,jajangmyeon,26.0
2015-12,Kfood,jajangmyeon,25.0
2016-01,Kfood,jajangmyeon,31.0
2016-02,Kfood,jajangmyeon,30.0
2016-03,Kfood,jajangmyeon,20.0
2016-04,Kfood,jajangmyeon,23.0
2016-05,Kfood,jajangmyeon,28.0
2016-06,Kfood,jajangmyeon,38.0
2016-07,Kfood,jajangmyeon,30.0
2016-08,Kfood,jajangmyeon,35.0
2016-09,Kfood,jajangmyeon,47.0
2016-10,Kfood,jajangmyeon,43.0
2016-11,Kfood,jajangmyeon,38.0
2016-12,Kfood,jajangmyeon,34.0
2017-01,Kfood,jajangmyeon,28.0
2017-02,Kfood,jajangmyeon,31.0
2017-03,Kfood,jajangmyeon,44.0
2017-04,Kfood,jajangmyeon,39.0
2017-05,Kfood,jajangmyeon,38.0
2017-06,Kfood,jajangmyeon,48.0
2017-07,Kfood,jajangmyeon,45.0
2017-08,Kfood,jajangmyeon,63.0
2017-09,Kfood,jajangmyeon,53.0
2017-10,Kfood,jajangmyeon,57.0
2017-11,Kfood,jajangmyeon,49.0
2017-12,Kfood,jajangmyeon,48.0
2018-01,Kfood,jajangmyeon,53.0
2018-02,Kfood,jajangmyeon,47.0
2018-03,Kfood,jajangmyeon,43.0
2018-04,Kfood,jajangmyeon,53.0
2018-05,Kfood,jajangmyeon,68.0
2018-06,Kfood,jajangmyeon,68.0
2018-07,Kfood,jajangmyeon,61.0
2018-08,Kfood,jajangmyeon,57.0
2018-09,Kfood,jajangmyeon,56.0
2018-10,Kfood,jajangmyeon,63.0
2018-11,Kfood,jajangmyeon,69.0
2018-12,Kfood,jajangmyeon,72.0
2019-01,Kfood,jajangmyeon,73.0
2019-02,Kfood,jajangmyeon,79.0
2019-03,Kfood,jajangmyeon,85.0
2019-04,Kfood,jajangmyeon,80.0
2019-05,Kfood,jajangmyeon,100.0
2019-06,Kfood,jajangmyeon,89.0
2019-07,Kfood,jajangmyeon,77.0
2019-08,Kfood,jajangmyeon,84.0
2019-09,Kfood,jajangmyeon,67.0
2019-10,Kfood,jajangmyeon,70.0
2019-11,Kfood,jajangmyeon,68.0
2019-12,Kfood,jajangmyeon,73.0
2020-01,Kfood,jajangmyeon,82.0
2020-02,Kfood,jajangmyeon,66.0
2020-03,Kfood,jajangmyeon,81.0
2020-04,Kfood,jajangmyeon,89.0
2020-05,Kfood,jajangmyeon,92.0
2020-06,Kfood,jajangmyeon,92.0
2020-07,Kfood,jajangmyeon,79.0
2020-08,Kfood,jajangmyeon,76.0
2020-09,Kfood,jajangmyeon,72.0
2020-10,Kfood,jajangmyeon,66.0
2020-11,Kfood,jajangmyeon,78.0
2020-12,Kfood,jajangmyeon,68.0
2021-01,Kfood,jajangmyeon,78.0
2021-02,Kfood,jajangmyeon,68.0
2021-03,Kfood,jajangmyeon,71.0
2021-04,Kfood,jajangmyeon,79.0
2021-05,Kfood,jajangmyeon,82.0
2021-06,Kfood,jajangmyeon,80.0
2021-07,Kfood,jajangmyeon,71.0
2021-08,Kfood,jajangmyeon,64.0
2021-09,Kfood,jajangmyeon,62.0
2021-10,Kfood,jajangmyeon,65.0
2021-11,Kfood,jajangmyeon,68.0
2021-12,Kfood,jajangmyeon,69.0
2022-01,Kfood,jajangmyeon,63.0
2022-02,Kfood,jajangmyeon,65.0
2022-03,Kfood,jajangmyeon,58.0
2022-04,Kfood,jajangmyeon,77.0
2022-05,Kfood,jajangmyeon,56.0
2022-06,Kfood,jajangmyeon,63.0
2022-07,Kfood,jajangmyeon,65.0
2022-08,Kfood,jajangmyeon,67.0
2022-09,Kfood,jajangmyeon,75.0
2022-10,Kfood,jajangmyeon,66.0
2022-11,Kfood,jajangmyeon,63.0
2022-12,Kfood,jajangmyeon,62.0
2023-01,Kfood,jajangmyeon,60.0
2023-02,Kfood,jajangmyeon,66.0
2023-03,Kfood,jajangmyeon,69.0
2023-04,Kfood,jajangmyeon,77.0
2023-05,Kfood,jajangmyeon,54.0
2023-06,Kfood,jajangmyeon,60.0
2023-07,Kfood,jajangmyeon,59.0
2023-08,Kfood,jajangmyeon,60.0
2023-09,Kfood,jajangmyeon,54.0
2023-10,Kfood,jajangmyeon,58.0
2023-11,Kfood,jajangmyeon,56.0
2023-12,Kfood,jajangmyeon,69.0
2024-01,Kfood,jajangmyeon,61.0
2024-02,Kfood,jajangmyeon,57.0
2024-03,Kfood,jajangmyeon,72.0
2024-04,Kfood,jajangmyeon,61.0
2024-05,Kfood,jajangmyeon,57.0
2024-06,Kfood,jajangmyeon,55.0
2024-07,Kfood,jajangmyeon,53.0
2024-08,Kfood,jajangmyeon,47.0
2024-09,Kfood,jajangmyeon,53.0
2024-10,Kfood,jajangmyeon,56.0
2024-11,Kfood,jajangmyeon,59.0
2024-12,Kfood,jajangmyeon,60.0
2025-01,Kfood,jajangmyeon,68.0
2025-02,Kfood,jajangmyeon,57.0
2025-03,Kfood,jajangmyeon,67.0
2025-04,Kfood,jajangmyeon,54.0
2025-05,Kfood,jajangmyeon,56.0
2025-06,Kfood,jajangmyeon,54.0
2025-07,Kfood,jajangmyeon,56.0
2025-08,Kfood,jajangmyeon,49.0
2025-09,Kfood,jajangmyeon,47.0
2025-10,Kfood,jajangmyeon,49.0
2015-01,Kfood,jjamppong,0.0
2015-02,Kfood,jjamppong,0.0
2015-03,Kfood,jjamppong,0.0
2015-04,Kfood,jjamppong,0.0
2015-05,Kfood,jjamppong,0.0
2015-06,Kfood,jjamppong,0.0
2015-07,Kfood,jjamppong,0.0
2015-08,Kfood,jjamppong,0.0
2015-09,Kfood,jjamppong,0.0
2015-10,Kfood,jjamppong,0.0
2015-11,Kfood,jjamppong,0.0
2015-12,Kfood,jjamppong,0.0
2016-01,Kfood,jjamppong,0.0
2016-02,Kfood,jjamppong,0.0
2016-03,Kfood,jjamppong,0.0
2016-04,Kfood,jjamppong,0.0
2016-05,Kfood,jjamppong,0.0
2016-06,Kfood,jjamppong,0.0
2016-07,Kfood,jjamppong,0.0
2016-08,Kfood,jjamppong,0.0
2016-09,Kfood,jjamppong,0.0
2016-10,Kfood,jjamppong,0.0
2016-11,Kfood,jjamppong,0.0
2016-12,Kfood,jjamppong,0.0
2017-01,Kfood,jjamppong,0.0
2017-02,Kfood,jjamppong,0.0
2017-03,Kfood,jjamppong,0.0
2017-04,Kfood,jjamppong,0.0
2017-05,Kfood,jjamppong,0.0
2017-06,Kfood,jjamppong,0.0
2017-07,Kfood,jjamppong,0.0
2017-08,Kfood,jjamppong,0.0
2017-09,Kfood,jjamppong,0.0
2017-10,Kfood,jjamppong,0.0
2017-11,Kfood,jjamppong,16.0
2017-12,Kfood,jjamppong,0.0
2018-01,Kfood,jjamppong,19.0
2018-02,Kfood,jjamppong,24.0
2018-03,Kfood,jjamppong,14.0
2018-04,Kfood,jjamppong,21.0
2018-05,Kfood,jjamppong,0.0
2018-06,Kfood,jjamppong,0.0
2018-07,Kfood,jjamppong,0.0
2018-08,Kfood,jjamppong,12.0
2018-09,Kfood,jjamppong,0.0
2018-10,Kfood,jjamppong,10.0
2018-11,Kfood,jjamppong,20.0
2018-12,Kfood,jjamppong,13.0
2019-01,Kfood,jjamppong,21.0
2019-02,Kfood,jjamppong,10.0
2019-03,Kfood,jjamppong,12.0
2019-04,Kfood,jjamppong,23.0
2019-05,Kfood,jjamppong,29.0
2019-06,Kfood,jjamppong,24.0
2019-07,Kfood,jjamppong,18.0
2019-08,Kfood,jjamppong,19.0
2019-09,Kfood,jjamppong,16.0
2019-10,Kfood,jjamppong,26.0
2019-11,Kfood,jjamppong,20.0
2019-12,Kfood,jjamppong,26.0
2020-01,Kfood,jjamppong,20.0
2020-02,Kfood,jjamppong,31.0
2020-03,Kfood,jjamppong,30.0
2020-04,Kfood,jjamppong,36.0
2020-05,Kfood,jjamppong,30.0
2020-06,Kfood,jjamppong,30.0
2020-07,Kfood,jjamppong,38.0
2020-08,Kfood,jjamppong,34.0
2020-09,Kfood,jjamppong,35.0
2020-10,Kfood,jjamppong,41.0
2020-11,Kfood,jjamppong,50.0
2020-12,Kfood,jjamppong,78.0
2021-01,Kfood,jjamppong,100.0
2021-02,Kfood,jjamppong,63.0
2021-03,Kfood,jjamppong,61.0
2021-04,Kfood,jjamppong,61.0
2021-05,Kfood,jjamppong,72.0
2021-06,Kfood,jjamppong,82.0
2021-07,Kfood,jjamppong,72.0
2021-08,Kfood,jjamppong,89.0
2021-09,Kfood,jjamppong,88.0
2021-10,Kfood,jjamppong,76.0
2021-11,Kfood,jjamppong,59.0
2021-12,Kfood,jjamppong,60.0
2022-01,Kfood,jjamppong,69.0
2022-02,Kfood,jjamppong,86.0
2022-03,Kfood,jjamppong,67.0
2022-04,Kfood,jjamppong,65.0
2022-05,Kfood,jjamppong,48.0
2022-06,Kfood,jjamppong,62.0
2022-07,Kfood,jjamppong,53.0
2022-08,Kfood,jjamppong,63.0
2022-09,Kfood,jjamppong,50.0
2022-10,Kfood,jjamppong,44.0
2022-11,Kfood,jjamppong,48.0
2022-12,Kfood,jjamppong,53.0
2023-01,Kfood,jjamppong,57.0
2023-02,Kfood,jjamppong,57.0
2023-03,Kfood,jjamppong,62.0
2023-04,Kfood,jjamppong,59.0
2023-05,Kfood,jjamppong,57.0
2023-06,Kfood,jjamppong,57.0
2023-07,Kfood,jjamppong,61.0
2023-08,Kfood,jjamppong,55.0
2023-09,Kfood,jjamppong,48.0
2023-10,Kfood,jjamppong,57.0
2023-11,Kfood,jjamppong,49.0
2023-12,Kfood,jjamppong,42.0
2024-01,Kfood,jjamppong,43.0
2024-02,Kfood,jjamppong,35.0
2024-03,Kfood,jjamppong,50.0
2024-04,Kfood,jjamppong,42.0
2024-05,Kfood,jjamppong,46.0
2024-06,Kfood,jjamppong,50.0
2024-07,Kfood,jjamppong,45.0
2024-08,Kfood,jjamppong,41.0
2024-09,Kfood,jjamppong,42.0
2024-10,Kfood,jjamppong,49.0
2024-11,Kfood,jjamppong,47.0
2024-12,Kfood,jjamppong,49.0
2025-01,Kfood,jjamppong,52.0
2025-02,Kfood,jjamppong,54.0
2025-03,Kfood,jjamppong,49.0
2025-04,Kfood,jjamppong,40.0
2025-05,Kfood,jjamppong,45.0
2025-06,Kfood,jjamppong,46.0
2025-07,Kfood,jjamppong,44.0
2025-08,Kfood,jjamppong,39.0
2025-09,Kfood,jjamppong,46.0
2025-10,Kfood,jjamppong,38.0
2015-01,Kfood,k food,21.0
2015-02,Kfood,k food,23.0
2015-03,Kfood,k food,24.0
2015-04,Kfood,k food,19.0
2015-05,Kfood,k food,18.0
2015-06,Kfood,k food,25.0
2015-07,Kfood,k food,15.0
2015-08,Kfood,k food,20.0
2015-09,Kfood,k food,37.0
2015-10,Kfood,k food,47.0
2015-11,Kfood,k food,29.0
2015-12,Kfood,k food,32.0
2016-01,Kfood,k food,27.0
2016-02,Kfood,k food,27.0
2016-03,Kfood,k food,18.0
2016-04,Kfood,k food,23.0
2016-05,Kfood,k food,21.0
2016-06,Kfood,k food,23.0
2016-07,Kfood,k food,29.0
2016-08,Kfood,k food,27.0
2016-09,Kfood,k food,24.0
2016-10,Kfood,k food,29.0
2016-11,Kfood,k food,37.0
2016-12,Kfood,k food,29.0
2017-01,Kfood,k food,38.0
2017-02,Kfood,k food,27.0
2017-03,Kfood,k food,31.0
2017-04,Kfood,k food,37.0
2017-05,Kfood,k food,29.0
2017-06,Kfood,k food,35.0
2017-07,Kfood,k food,32.0
2017-08,Kfood,k food,41.0
2017-09,Kfood,k food,49.0
2017-10,Kfood,k food,49.0
2017-11,Kfood,k food,53.0
2017-12,Kfood,k food,46.0
2018-01,Kfood,k food,44.0
2018-02,Kfood,k food,43.0
2018-03,Kfood,k food,45.0
2018-04,Kfood,k food,50.0
2018-05,Kfood,k food,59.0
2018-06,Kfood,k food,58.0
2018-07,Kfood,k food,49.0
2018-08,Kfood,k food,54.0
2018-09,Kfood,k food,53.0
2018-10,Kfood,k food,58.0
2018-11,Kfood,k food,57.0
2018-12,Kfood,k food,62.0
2019-01,Kfood,k food,68.0
2019-02,Kfood,k food,65.0
2019-03,Kfood,k food,67.0
2019-04,Kfood,k food,68.0
2019-05,Kfood,k food,86.0
2019-06,Kfood,k food,70.0
2019-07,Kfood,k food,75.0
2019-08,Kfood,k food,75.0
2019-09,Kfood,k food,75.0
2019-10,Kfood,k food,69.0
2019-11,Kfood,k food,70.0
2019-12,Kfood,k food,68.0
2020-01,Kfood,k food,74.0
2020-02,Kfood,k food,81.0
2020-03,Kfood,k food,78.0
2020-04,Kfood,k food,97.0
2020-05,Kfood,k food,88.0
2020-06,Kfood,k food,81.0
2020-07,Kfood,k food,89.0
2020-08,Kfood,k food,84.0
2020-09,Kfood,k food,74.0
2020-10,Kfood,k food,72.0
2020-11,Kfood,k food,72.0
2020-12,Kfood,k food,77.0
2021-01,Kfood,k food,82.0
2021-02,Kfood,k food,76.0
2021-03,Kfood,k food,78.0
2021-04,Kfood,k food,94.0
2021-05,Kfood,k food,100.0
2021-06,Kfood,k food,86.0
2021-07,Kfood,k food,82.0
2021-08,Kfood,k food,87.0
2021-09,Kfood,k food,95.0
2021-10,Kfood,k food,83.0
2021-11,Kfood,k food,82.0
2021-12,Kfood,k food,80.0
2022-01,Kfood,k food,90.0
2022-02,Kfood,k food,79.0
2022-03,Kfood,k food,80.0
2022-04,Kfood,k food,87.0
2022-05,Kfood,k food,83.0
2022-06,Kfood,k food,88.0
2022-07,Kfood,k food,96.0
2022-08,Kfood,k food,92.0
2022-09,Kfood,k food,95.0
2022-10,Kfood,k food,90.0
2022-11,Kfood,k food,86.0
2022-12,Kfood,k food,85.0
2023-01,Kfood,k food,88.0
2023-02,Kfood,k food,78.0
2023-03,Kfood,k food,90.0
2023-04,Kfood,k food,86.0
2023-05,Kfood,k food,83.0
2023-06,Kfood,k food,77.0
2023-07,Kfood,k food,87.0
2023-08,Kfood,k food,77.0
2023-09,Kfood,k food,85.0
2023-10,Kfood,k food,79.0
2023-11,Kfood,k food,78.0
2023-12,Kfood,k food,78.0
2024-01,Kfood,k food,80.0
2024-02,Kfood,k food,75.0
2024-03,Kfood,k food,86.0
2024-04,Kfood,k food,78.0
2024-05,Kfood,k food,82.0
2024-06,Kfood,k food,97.0
2024-07,Kfood,k food,85.0
2024-08,Kfood,k food,80.0
2024-09,Kfood,k food,81.0
2024-10,Kfood,k food,76.0
2024-11,Kfood,k food,78.0
2024-12,Kfood,k food,76.0
2025-01,Kfood,k food,82.0
2025-02,Kfood,k food,80.0
2025-03,Kfood,k food,85.0
2025-04,Kfood,k food,81.0
2025-05,Kfood,k food,96.0
2025-06,Kfood,k food,88.0
2025-07,Kfood,k food,96.0
2025-08,Kfood,k food,91.0
2025-09,Kfood,k food,95.0
2025-10,Kfood,k food,86.0
2015-01,Kfood,k-food,0.0
2015-02,Kfood,k-food,0.0
2015-03,Kfood,k-food,0.0
2015-04,Kfood,k-food,0.0
2015-05,Kfood,k-food,0.0
2015-06,Kfood,k-food,0.0
2015-07,Kfood,k-food,0.0
2015-08,Kfood,k-food,0.0
2015-09,Kfood,k-food,43.0
2015-10,Kfood,k-food,100.0
2015-11,Kfood,k-food,0.0
2015-12,Kfood,k-food,0.0
2016-01,Kfood,k-food,0.0
2016-02,Kfood,k-food,0.0
2016-03,Kfood,k-food,0.0
2016-04,Kfood,k-food,0.0
2016-05,Kfood,k-food,0.0
2016-06,Kfood,k-food,0.0
2016-07,Kfood,k-food,0.0
2016-08,Kfood,k-food,0.0
2016-09,Kfood,k-food,0.0
2016-10,Kfood,k-food,0.0
2016-11,Kfood,k-food,0.0
2016-12,Kfood,k-food,0.0
2017-01,Kfood,k-food,0.0
2017-02,Kfood,k-food,35.0
2017-03,Kfood,k-food,0.0
2017-04,Kfood,k-food,0.0
2017-05,Kfood,k-food,0.0
2017-06,Kfood,k-food,0.0
2017-07,Kfood,k-food,49.0
2017-08,Kfood,k-food,6.0
2017-09,Kfood,k-food,9.0
2017-10,Kfood,k-food,14.0
2017-11,Kfood,k-food,29.0
2017-12,Kfood,k-food,5.0
2018-01,Kfood,k-food,9.0
2018-02,Kfood,k-food,5.0
2018-03,Kfood,k-food,9.0
2018-04,Kfood,k-food,15.0
2018-05,Kfood,k-food,10.0
2018-06,Kfood,k-food,17.0
2018-07,Kfood,k-food,7.0
2018-08,Kfood,k-food,5.0
2018-09,Kfood,k-food,4.0
2018-10,Kfood,k-food,8.0
2018-11,Kfood,k-food,5.0
2018-12,Kfood,k-food,9.0
2019-01,Kfood,k-food,8.0
2019-02,Kfood,k-food,6.0
2019-03,Kfood,k-food,7.0
2019-04,Kfood,k-food,6.0
2019-05,Kfood,k-food,8.0
2019-06,Kfood,k-food,6.0
2019-07,Kfood,k-food,6.0
2019-08,Kfood,k-food,7.0
2019-09,Kfood,k-food,6.0
2019-10,Kfood,k-food,8.0
2019-11,Kfood,k-food,9.0
2019-12,Kfood,k-food,6.0
2020-01,Kfood,k-food,7.0
2020-02,Kfood,k-food,5.0
